id,num_sold
137098,441.2187208234752
137099,386.8443985907426
137100,27.67738445827073
137101,28.807524371994006
137102,4.159759359361234
137103,27.157754219133196
137104,23.364670477949133
137105,44.20515567625923
137106,44.043669716764725
137107,6.407396089772045
137108,41.97002325026084
137109,36.84113101887094
137110,162.8401793460961
137111,161.5515766070367
137112,25.495837909119036
137113,153.0105381169919
137114,134.13921166534254
137115,140.68640993845887
137116,141.84213366641703
137117,22.19703996284714
137118,136.37676280097878
137119,116.53520266894859
137120,218.6507322164204
137121,221.7737098239266
137122,34.72828370187469
137123,211.13116915502758
137124,181.70885312881234
137125,791.7090367430402
137126,816.7027206031051
137127,126.47399551007292
137128,774.9558213444983
137129,666.1834348013655
137130,74.44026690807557
137131,76.848705196988
137132,11.532015974509147
137133,73.15424246089896
137134,63.75914523459918
137135,116.87543686232404
137136,116.1936286692752
137137,18.396189695624418
137138,111.33275776045647
137139,98.02944032771875
137140,426.3171644825444
137141,434.140966469038
137142,67.14130361666423
137143,408.2999837210074
137144,357.095798652634
137145,106.17149934707804
137146,107.86091327831855
137147,16.877032574120143
137148,102.9999006363474
137149,89.98088677937314
137150,161.61892687541746
137151,165.2192311002434
137152,26.23656337145246
137153,157.28574311685384
137154,140.49858572012636
137155,604.6257783471045
137156,611.2613658142934
137157,97.30681624028935
137158,580.6638736807878
137159,512.7335720647566
137160,82.46975376699142
137161,83.80293363084809
137162,12.796664190209391
137163,79.68414227709692
137164,67.83090695491902
137165,127.2086221419697
137166,129.27379384039207
137167,19.78514122208986
137168,122.52683945606651
137169,105.27095893061393
137170,460.58447610985166
137171,467.994411592195
137172,73.38817676493397
137173,441.2187208234752
137174,386.8443985907426
137175,27.67738445827073
137176,28.807524371994006
137177,4.159759359361234
137178,27.157754219133196
137179,23.364670477949133
137180,44.20515567625923
137181,44.043669716764725
137182,6.407396089772045
137183,41.97002325026084
137184,36.84113101887094
137185,162.8401793460961
137186,161.5515766070367
137187,25.495837909119036
137188,153.0105381169919
137189,134.13921166534254
137190,140.68640993845887
137191,141.84213366641703
137192,22.19703996284714
137193,136.37676280097878
137194,116.53520266894859
137195,218.6507322164204
137196,221.7737098239266
137197,34.72828370187469
137198,211.13116915502758
137199,181.70885312881234
137200,791.7090367430402
137201,816.7027206031051
137202,126.47399551007292
137203,774.9558213444983
137204,666.1834348013655
137205,74.44026690807557
137206,76.848705196988
137207,11.532015974509147
137208,73.15424246089896
137209,63.75914523459918
137210,116.87543686232404
137211,116.1936286692752
137212,18.396189695624418
137213,111.33275776045647
137214,98.02944032771875
137215,426.3171644825444
137216,434.140966469038
137217,67.14130361666423
137218,408.2999837210074
137219,357.095798652634
137220,106.17149934707804
137221,107.86091327831855
137222,16.877032574120143
137223,102.9999006363474
137224,89.98088677937314
137225,161.61892687541746
137226,165.2192311002434
137227,26.23656337145246
137228,157.28574311685384
137229,140.49858572012636
137230,604.6257783471045
137231,611.2613658142934
137232,97.30681624028935
137233,580.6638736807878
137234,512.7335720647566
137235,82.46975376699142
137236,83.80293363084809
137237,12.796664190209391
137238,79.68414227709692
137239,67.83090695491902
137240,127.2086221419697
137241,129.27379384039207
137242,19.78514122208986
137243,122.52683945606651
137244,105.27095893061393
137245,460.58447610985166
137246,467.994411592195
137247,73.38817676493397
137248,441.2187208234752
137249,386.8443985907426
137250,27.67738445827073
137251,28.807524371994006
137252,4.159759359361234
137253,27.157754219133196
137254,23.364670477949133
137255,44.20515567625923
137256,44.043669716764725
137257,6.407396089772045
137258,41.97002325026084
137259,36.84113101887094
137260,162.8401793460961
137261,161.5515766070367
137262,25.495837909119036
137263,153.0105381169919
137264,134.13921166534254
137265,140.68640993845887
137266,141.84213366641703
137267,22.19703996284714
137268,136.37676280097878
137269,116.53520266894859
137270,218.6507322164204
137271,221.7737098239266
137272,34.72828370187469
137273,211.13116915502758
137274,181.70885312881234
137275,791.7090367430402
137276,816.7027206031051
137277,126.47399551007292
137278,774.9558213444983
137279,666.1834348013655
137280,74.44026690807557
137281,76.848705196988
137282,11.532015974509147
137283,73.15424246089896
137284,63.75914523459918
137285,116.87543686232404
137286,116.1936286692752
137287,18.396189695624418
137288,111.33275776045647
137289,98.02944032771875
137290,426.3171644825444
137291,434.140966469038
137292,67.14130361666423
137293,408.2999837210074
137294,357.095798652634
137295,106.17149934707804
137296,107.86091327831855
137297,16.877032574120143
137298,102.9999006363474
137299,89.98088677937314
137300,161.61892687541746
137301,165.2192311002434
137302,26.23656337145246
137303,157.28574311685384
137304,140.49858572012636
137305,604.6257783471045
137306,611.2613658142934
137307,97.30681624028935
137308,580.6638736807878
137309,512.7335720647566
137310,82.46975376699142
137311,83.80293363084809
137312,12.796664190209391
137313,79.68414227709692
137314,67.83090695491902
137315,127.2086221419697
137316,129.27379384039207
137317,19.78514122208986
137318,122.52683945606651
137319,105.27095893061393
137320,460.58447610985166
137321,467.994411592195
137322,73.38817676493397
137323,441.2187208234752
137324,386.8443985907426
137325,27.67738445827073
137326,28.807524371994006
137327,4.159759359361234
137328,27.157754219133196
137329,23.364670477949133
137330,44.20515567625923
137331,44.043669716764725
137332,6.407396089772045
137333,41.97002325026084
137334,36.84113101887094
137335,162.8401793460961
137336,161.5515766070367
137337,25.495837909119036
137338,153.0105381169919
137339,134.13921166534254
137340,140.68640993845887
137341,141.84213366641703
137342,22.19703996284714
137343,136.37676280097878
137344,116.53520266894859
137345,218.6507322164204
137346,221.7737098239266
137347,34.72828370187469
137348,211.13116915502758
137349,181.70885312881234
137350,791.7090367430402
137351,816.7027206031051
137352,126.47399551007292
137353,774.9558213444983
137354,666.1834348013655
137355,74.44026690807557
137356,76.848705196988
137357,11.532015974509147
137358,73.15424246089896
137359,63.75914523459918
137360,116.87543686232404
137361,116.1936286692752
137362,18.396189695624418
137363,111.33275776045647
137364,98.02944032771875
137365,426.3171644825444
137366,434.140966469038
137367,67.14130361666423
137368,408.2999837210074
137369,357.095798652634
137370,106.17149934707804
137371,107.86091327831855
137372,16.877032574120143
137373,102.9999006363474
137374,89.98088677937314
137375,161.61892687541746
137376,165.2192311002434
137377,26.23656337145246
137378,157.28574311685384
137379,140.49858572012636
137380,604.6257783471045
137381,611.2613658142934
137382,97.30681624028935
137383,580.6638736807878
137384,512.7335720647566
137385,82.46975376699142
137386,83.80293363084809
137387,12.796664190209391
137388,79.68414227709692
137389,67.83090695491902
137390,127.2086221419697
137391,129.27379384039207
137392,19.78514122208986
137393,122.52683945606651
137394,105.27095893061393
137395,460.58447610985166
137396,467.994411592195
137397,73.38817676493397
137398,441.2187208234752
137399,386.8443985907426
137400,27.67738445827073
137401,28.807524371994006
137402,4.159759359361234
137403,27.157754219133196
137404,23.364670477949133
137405,44.20515567625923
137406,44.043669716764725
137407,6.407396089772045
137408,41.97002325026084
137409,36.84113101887094
137410,162.8401793460961
137411,161.5515766070367
137412,25.495837909119036
137413,153.0105381169919
137414,134.13921166534254
137415,140.68640993845887
137416,141.84213366641703
137417,22.19703996284714
137418,136.37676280097878
137419,116.53520266894859
137420,218.6507322164204
137421,221.7737098239266
137422,34.72828370187469
137423,211.13116915502758
137424,181.70885312881234
137425,791.7090367430402
137426,816.7027206031051
137427,126.47399551007292
137428,774.9558213444983
137429,666.1834348013655
137430,74.44026690807557
137431,76.848705196988
137432,11.532015974509147
137433,73.15424246089896
137434,63.75914523459918
137435,116.87543686232404
137436,116.1936286692752
137437,18.396189695624418
137438,111.33275776045647
137439,98.02944032771875
137440,426.3171644825444
137441,434.140966469038
137442,67.14130361666423
137443,408.2999837210074
137444,357.095798652634
137445,106.17149934707804
137446,107.86091327831855
137447,16.877032574120143
137448,102.9999006363474
137449,89.98088677937314
137450,161.61892687541746
137451,165.2192311002434
137452,26.23656337145246
137453,157.28574311685384
137454,140.49858572012636
137455,604.6257783471045
137456,611.2613658142934
137457,97.30681624028935
137458,580.6638736807878
137459,512.7335720647566
137460,82.46975376699142
137461,83.80293363084809
137462,12.796664190209391
137463,79.68414227709692
137464,67.83090695491902
137465,127.2086221419697
137466,129.27379384039207
137467,19.78514122208986
137468,122.52683945606651
137469,105.27095893061393
137470,460.58447610985166
137471,467.994411592195
137472,73.38817676493397
137473,441.2187208234752
137474,386.8443985907426
137475,27.67738445827073
137476,28.807524371994006
137477,4.159759359361234
137478,27.157754219133196
137479,23.364670477949133
137480,44.20515567625923
137481,44.043669716764725
137482,6.407396089772045
137483,41.97002325026084
137484,36.84113101887094
137485,162.8401793460961
137486,161.5515766070367
137487,25.495837909119036
137488,153.0105381169919
137489,134.13921166534254
137490,140.68640993845887
137491,141.84213366641703
137492,22.19703996284714
137493,136.37676280097878
137494,116.53520266894859
137495,218.6507322164204
137496,221.7737098239266
137497,34.72828370187469
137498,211.13116915502758
137499,181.70885312881234
137500,791.7090367430402
137501,816.7027206031051
137502,126.47399551007292
137503,774.9558213444983
137504,666.1834348013655
137505,74.44026690807557
137506,76.848705196988
137507,11.532015974509147
137508,73.15424246089896
137509,63.75914523459918
137510,116.87543686232404
137511,116.1936286692752
137512,18.396189695624418
137513,111.33275776045647
137514,98.02944032771875
137515,426.3171644825444
137516,434.140966469038
137517,67.14130361666423
137518,408.2999837210074
137519,357.095798652634
137520,106.17149934707804
137521,107.86091327831855
137522,16.877032574120143
137523,102.9999006363474
137524,89.98088677937314
137525,161.61892687541746
137526,165.2192311002434
137527,26.23656337145246
137528,157.28574311685384
137529,140.49858572012636
137530,604.6257783471045
137531,611.2613658142934
137532,97.30681624028935
137533,580.6638736807878
137534,512.7335720647566
137535,82.46975376699142
137536,83.80293363084809
137537,12.796664190209391
137538,79.68414227709692
137539,67.83090695491902
137540,127.2086221419697
137541,129.27379384039207
137542,19.78514122208986
137543,122.52683945606651
137544,105.27095893061393
137545,460.58447610985166
137546,467.994411592195
137547,73.38817676493397
137548,441.2187208234752
137549,386.8443985907426
137550,27.67738445827073
137551,28.807524371994006
137552,4.159759359361234
137553,27.157754219133196
137554,23.364670477949133
137555,44.20515567625923
137556,44.043669716764725
137557,6.407396089772045
137558,41.97002325026084
137559,36.84113101887094
137560,162.8401793460961
137561,161.5515766070367
137562,25.495837909119036
137563,153.0105381169919
137564,134.13921166534254
137565,140.68640993845887
137566,141.84213366641703
137567,22.19703996284714
137568,136.37676280097878
137569,116.53520266894859
137570,218.6507322164204
137571,221.7737098239266
137572,34.72828370187469
137573,211.13116915502758
137574,181.70885312881234
137575,791.7090367430402
137576,816.7027206031051
137577,126.47399551007292
137578,774.9558213444983
137579,666.1834348013655
137580,74.44026690807557
137581,76.848705196988
137582,11.532015974509147
137583,73.15424246089896
137584,63.75914523459918
137585,116.87543686232404
137586,116.1936286692752
137587,18.396189695624418
137588,111.33275776045647
137589,98.02944032771875
137590,426.3171644825444
137591,434.140966469038
137592,67.14130361666423
137593,408.2999837210074
137594,357.095798652634
137595,106.17149934707804
137596,107.86091327831855
137597,16.877032574120143
137598,102.9999006363474
137599,89.98088677937314
137600,161.61892687541746
137601,165.2192311002434
137602,26.23656337145246
137603,157.28574311685384
137604,140.49858572012636
137605,604.6257783471045
137606,611.2613658142934
137607,97.30681624028935
137608,580.6638736807878
137609,512.7335720647566
137610,82.46975376699142
137611,83.80293363084809
137612,12.796664190209391
137613,79.68414227709692
137614,67.83090695491902
137615,127.2086221419697
137616,129.27379384039207
137617,19.78514122208986
137618,122.52683945606651
137619,105.27095893061393
137620,460.58447610985166
137621,467.994411592195
137622,73.38817676493397
137623,441.2187208234752
137624,386.8443985907426
137625,27.67738445827073
137626,28.807524371994006
137627,4.159759359361234
137628,27.157754219133196
137629,23.364670477949133
137630,44.20515567625923
137631,44.043669716764725
137632,6.407396089772045
137633,41.97002325026084
137634,36.84113101887094
137635,162.8401793460961
137636,161.5515766070367
137637,25.495837909119036
137638,153.0105381169919
137639,134.13921166534254
137640,140.68640993845887
137641,141.84213366641703
137642,22.19703996284714
137643,136.37676280097878
137644,116.53520266894859
137645,218.6507322164204
137646,221.7737098239266
137647,34.72828370187469
137648,211.13116915502758
137649,181.70885312881234
137650,791.7090367430402
137651,816.7027206031051
137652,126.47399551007292
137653,774.9558213444983
137654,666.1834348013655
137655,74.44026690807557
137656,76.848705196988
137657,11.532015974509147
137658,73.15424246089896
137659,63.75914523459918
137660,116.87543686232404
137661,116.1936286692752
137662,18.396189695624418
137663,111.33275776045647
137664,98.02944032771875
137665,426.3171644825444
137666,434.140966469038
137667,67.14130361666423
137668,408.2999837210074
137669,357.095798652634
137670,106.17149934707804
137671,107.86091327831855
137672,16.877032574120143
137673,102.9999006363474
137674,89.98088677937314
137675,161.61892687541746
137676,165.2192311002434
137677,26.23656337145246
137678,157.28574311685384
137679,140.49858572012636
137680,604.6257783471045
137681,611.2613658142934
137682,97.30681624028935
137683,580.6638736807878
137684,512.7335720647566
137685,82.46975376699142
137686,83.80293363084809
137687,12.796664190209391
137688,79.68414227709692
137689,67.83090695491902
137690,127.2086221419697
137691,129.27379384039207
137692,19.78514122208986
137693,122.52683945606651
137694,105.27095893061393
137695,460.58447610985166
137696,467.994411592195
137697,73.38817676493397
137698,441.2187208234752
137699,386.8443985907426
137700,27.67738445827073
137701,28.807524371994006
137702,4.159759359361234
137703,27.157754219133196
137704,23.364670477949133
137705,44.20515567625923
137706,44.043669716764725
137707,6.407396089772045
137708,41.97002325026084
137709,36.84113101887094
137710,162.8401793460961
137711,161.5515766070367
137712,25.495837909119036
137713,153.0105381169919
137714,134.13921166534254
137715,140.68640993845887
137716,141.84213366641703
137717,22.19703996284714
137718,136.37676280097878
137719,116.53520266894859
137720,218.6507322164204
137721,221.7737098239266
137722,34.72828370187469
137723,211.13116915502758
137724,181.70885312881234
137725,791.7090367430402
137726,816.7027206031051
137727,126.47399551007292
137728,774.9558213444983
137729,666.1834348013655
137730,74.44026690807557
137731,76.848705196988
137732,11.532015974509147
137733,73.15424246089896
137734,63.75914523459918
137735,116.87543686232404
137736,116.1936286692752
137737,18.396189695624418
137738,111.33275776045647
137739,98.02944032771875
137740,426.3171644825444
137741,434.140966469038
137742,67.14130361666423
137743,408.2999837210074
137744,357.095798652634
137745,106.17149934707804
137746,107.86091327831855
137747,16.877032574120143
137748,102.9999006363474
137749,89.98088677937314
137750,161.61892687541746
137751,165.2192311002434
137752,26.23656337145246
137753,157.28574311685384
137754,140.49858572012636
137755,604.6257783471045
137756,611.2613658142934
137757,97.30681624028935
137758,580.6638736807878
137759,512.7335720647566
137760,82.46975376699142
137761,83.80293363084809
137762,12.796664190209391
137763,79.68414227709692
137764,67.83090695491902
137765,127.2086221419697
137766,129.27379384039207
137767,19.78514122208986
137768,122.52683945606651
137769,105.27095893061393
137770,460.58447610985166
137771,467.994411592195
137772,73.38817676493397
137773,441.2187208234752
137774,386.8443985907426
137775,27.67738445827073
137776,28.807524371994006
137777,4.159759359361234
137778,27.157754219133196
137779,23.364670477949133
137780,44.20515567625923
137781,44.043669716764725
137782,6.407396089772045
137783,41.97002325026084
137784,36.84113101887094
137785,162.8401793460961
137786,161.5515766070367
137787,25.495837909119036
137788,153.0105381169919
137789,134.13921166534254
137790,140.68640993845887
137791,141.84213366641703
137792,22.19703996284714
137793,136.37676280097878
137794,116.53520266894859
137795,218.6507322164204
137796,221.7737098239266
137797,34.72828370187469
137798,211.13116915502758
137799,181.70885312881234
137800,791.7090367430402
137801,816.7027206031051
137802,126.47399551007292
137803,774.9558213444983
137804,666.1834348013655
137805,74.44026690807557
137806,76.848705196988
137807,11.532015974509147
137808,73.15424246089896
137809,63.75914523459918
137810,116.87543686232404
137811,116.1936286692752
137812,18.396189695624418
137813,111.33275776045647
137814,98.02944032771875
137815,426.3171644825444
137816,434.140966469038
137817,67.14130361666423
137818,408.2999837210074
137819,357.095798652634
137820,106.17149934707804
137821,107.86091327831855
137822,16.877032574120143
137823,102.9999006363474
137824,89.98088677937314
137825,161.61892687541746
137826,165.2192311002434
137827,26.23656337145246
137828,157.28574311685384
137829,140.49858572012636
137830,604.6257783471045
137831,611.2613658142934
137832,97.30681624028935
137833,580.6638736807878
137834,512.7335720647566
137835,82.46975376699142
137836,83.80293363084809
137837,12.796664190209391
137838,79.68414227709692
137839,67.83090695491902
137840,127.2086221419697
137841,129.27379384039207
137842,19.78514122208986
137843,122.52683945606651
137844,105.27095893061393
137845,460.58447610985166
137846,467.994411592195
137847,73.38817676493397
137848,441.2187208234752
137849,386.8443985907426
137850,27.67738445827073
137851,28.807524371994006
137852,4.159759359361234
137853,27.157754219133196
137854,23.364670477949133
137855,44.20515567625923
137856,44.043669716764725
137857,6.407396089772045
137858,41.97002325026084
137859,36.84113101887094
137860,162.8401793460961
137861,161.5515766070367
137862,25.495837909119036
137863,153.0105381169919
137864,134.13921166534254
137865,140.68640993845887
137866,141.84213366641703
137867,22.19703996284714
137868,136.37676280097878
137869,116.53520266894859
137870,218.6507322164204
137871,221.7737098239266
137872,34.72828370187469
137873,211.13116915502758
137874,181.70885312881234
137875,791.7090367430402
137876,816.7027206031051
137877,126.47399551007292
137878,774.9558213444983
137879,666.1834348013655
137880,74.44026690807557
137881,76.848705196988
137882,11.532015974509147
137883,73.15424246089896
137884,63.75914523459918
137885,116.87543686232404
137886,116.1936286692752
137887,18.396189695624418
137888,111.33275776045647
137889,98.02944032771875
137890,426.3171644825444
137891,434.140966469038
137892,67.14130361666423
137893,408.2999837210074
137894,357.095798652634
137895,106.17149934707804
137896,107.86091327831855
137897,16.877032574120143
137898,102.9999006363474
137899,89.98088677937314
137900,161.61892687541746
137901,165.2192311002434
137902,26.23656337145246
137903,157.28574311685384
137904,140.49858572012636
137905,604.6257783471045
137906,611.2613658142934
137907,97.30681624028935
137908,580.6638736807878
137909,512.7335720647566
137910,82.46975376699142
137911,83.80293363084809
137912,12.796664190209391
137913,79.68414227709692
137914,67.83090695491902
137915,127.2086221419697
137916,129.27379384039207
137917,19.78514122208986
137918,122.52683945606651
137919,105.27095893061393
137920,460.58447610985166
137921,467.994411592195
137922,73.38817676493397
137923,441.2187208234752
137924,386.8443985907426
137925,27.67738445827073
137926,28.807524371994006
137927,4.159759359361234
137928,27.157754219133196
137929,23.364670477949133
137930,44.20515567625923
137931,44.043669716764725
137932,6.407396089772045
137933,41.97002325026084
137934,36.84113101887094
137935,162.8401793460961
137936,161.5515766070367
137937,25.495837909119036
137938,153.0105381169919
137939,134.13921166534254
137940,140.68640993845887
137941,141.84213366641703
137942,22.19703996284714
137943,136.37676280097878
137944,116.53520266894859
137945,218.6507322164204
137946,221.7737098239266
137947,34.72828370187469
137948,211.13116915502758
137949,181.70885312881234
137950,791.7090367430402
137951,816.7027206031051
137952,126.47399551007292
137953,774.9558213444983
137954,666.1834348013655
137955,74.44026690807557
137956,76.848705196988
137957,11.532015974509147
137958,73.15424246089896
137959,63.75914523459918
137960,116.87543686232404
137961,116.1936286692752
137962,18.396189695624418
137963,111.33275776045647
137964,98.02944032771875
137965,426.3171644825444
137966,434.140966469038
137967,67.14130361666423
137968,408.2999837210074
137969,357.095798652634
137970,106.17149934707804
137971,107.86091327831855
137972,16.877032574120143
137973,102.9999006363474
137974,89.98088677937314
137975,161.61892687541746
137976,165.2192311002434
137977,26.23656337145246
137978,157.28574311685384
137979,140.49858572012636
137980,604.6257783471045
137981,611.2613658142934
137982,97.30681624028935
137983,580.6638736807878
137984,512.7335720647566
137985,82.46975376699142
137986,83.80293363084809
137987,12.796664190209391
137988,79.68414227709692
137989,67.83090695491902
137990,127.2086221419697
137991,129.27379384039207
137992,19.78514122208986
137993,122.52683945606651
137994,105.27095893061393
137995,460.58447610985166
137996,467.994411592195
137997,73.38817676493397
137998,441.2187208234752
137999,386.8443985907426
138000,27.67738445827073
138001,28.807524371994006
138002,4.159759359361234
138003,27.157754219133196
138004,23.364670477949133
138005,44.20515567625923
138006,44.043669716764725
138007,6.407396089772045
138008,41.97002325026084
138009,36.84113101887094
138010,162.8401793460961
138011,161.5515766070367
138012,25.495837909119036
138013,153.0105381169919
138014,134.13921166534254
138015,140.68640993845887
138016,141.84213366641703
138017,22.19703996284714
138018,136.37676280097878
138019,116.53520266894859
138020,218.6507322164204
138021,221.7737098239266
138022,34.72828370187469
138023,211.13116915502758
138024,181.70885312881234
138025,791.7090367430402
138026,816.7027206031051
138027,126.47399551007292
138028,774.9558213444983
138029,666.1834348013655
138030,74.44026690807557
138031,76.848705196988
138032,11.532015974509147
138033,73.15424246089896
138034,63.75914523459918
138035,116.87543686232404
138036,116.1936286692752
138037,18.396189695624418
138038,111.33275776045647
138039,98.02944032771875
138040,426.3171644825444
138041,434.140966469038
138042,67.14130361666423
138043,408.2999837210074
138044,357.095798652634
138045,106.17149934707804
138046,107.86091327831855
138047,16.877032574120143
138048,102.9999006363474
138049,89.98088677937314
138050,161.61892687541746
138051,165.2192311002434
138052,26.23656337145246
138053,157.28574311685384
138054,140.49858572012636
138055,604.6257783471045
138056,611.2613658142934
138057,97.30681624028935
138058,580.6638736807878
138059,512.7335720647566
138060,82.46975376699142
138061,83.80293363084809
138062,12.796664190209391
138063,79.68414227709692
138064,67.83090695491902
138065,127.2086221419697
138066,129.27379384039207
138067,19.78514122208986
138068,122.52683945606651
138069,105.27095893061393
138070,460.58447610985166
138071,467.994411592195
138072,73.38817676493397
138073,441.2187208234752
138074,386.8443985907426
138075,27.67738445827073
138076,28.807524371994006
138077,4.159759359361234
138078,27.157754219133196
138079,23.364670477949133
138080,44.20515567625923
138081,44.043669716764725
138082,6.407396089772045
138083,41.97002325026084
138084,36.84113101887094
138085,162.8401793460961
138086,161.5515766070367
138087,25.495837909119036
138088,153.0105381169919
138089,134.13921166534254
138090,140.68640993845887
138091,141.84213366641703
138092,22.19703996284714
138093,136.37676280097878
138094,116.53520266894859
138095,218.6507322164204
138096,221.7737098239266
138097,34.72828370187469
138098,211.13116915502758
138099,181.70885312881234
138100,791.7090367430402
138101,816.7027206031051
138102,126.47399551007292
138103,774.9558213444983
138104,666.1834348013655
138105,74.44026690807557
138106,76.848705196988
138107,11.532015974509147
138108,73.15424246089896
138109,63.75914523459918
138110,116.87543686232404
138111,116.1936286692752
138112,18.396189695624418
138113,111.33275776045647
138114,98.02944032771875
138115,426.3171644825444
138116,434.140966469038
138117,67.14130361666423
138118,408.2999837210074
138119,357.095798652634
138120,106.17149934707804
138121,107.86091327831855
138122,16.877032574120143
138123,102.9999006363474
138124,89.98088677937314
138125,161.61892687541746
138126,165.2192311002434
138127,26.23656337145246
138128,157.28574311685384
138129,140.49858572012636
138130,604.6257783471045
138131,611.2613658142934
138132,97.30681624028935
138133,580.6638736807878
138134,512.7335720647566
138135,82.46975376699142
138136,83.80293363084809
138137,12.796664190209391
138138,79.68414227709692
138139,67.83090695491902
138140,127.2086221419697
138141,129.27379384039207
138142,19.78514122208986
138143,122.52683945606651
138144,105.27095893061393
138145,460.58447610985166
138146,467.994411592195
138147,73.38817676493397
138148,441.2187208234752
138149,386.8443985907426
138150,27.67738445827073
138151,28.807524371994006
138152,4.159759359361234
138153,27.157754219133196
138154,23.364670477949133
138155,44.20515567625923
138156,44.043669716764725
138157,6.407396089772045
138158,41.97002325026084
138159,36.84113101887094
138160,162.8401793460961
138161,161.5515766070367
138162,25.495837909119036
138163,153.0105381169919
138164,134.13921166534254
138165,140.68640993845887
138166,141.84213366641703
138167,22.19703996284714
138168,136.37676280097878
138169,116.53520266894859
138170,218.6507322164204
138171,221.7737098239266
138172,34.72828370187469
138173,211.13116915502758
138174,181.70885312881234
138175,791.7090367430402
138176,816.7027206031051
138177,126.47399551007292
138178,774.9558213444983
138179,666.1834348013655
138180,74.44026690807557
138181,76.848705196988
138182,11.532015974509147
138183,73.15424246089896
138184,63.75914523459918
138185,116.87543686232404
138186,116.1936286692752
138187,18.396189695624418
138188,111.33275776045647
138189,98.02944032771875
138190,426.3171644825444
138191,434.140966469038
138192,67.14130361666423
138193,408.2999837210074
138194,357.095798652634
138195,106.17149934707804
138196,107.86091327831855
138197,16.877032574120143
138198,102.9999006363474
138199,89.98088677937314
138200,161.61892687541746
138201,165.2192311002434
138202,26.23656337145246
138203,157.28574311685384
138204,140.49858572012636
138205,604.6257783471045
138206,611.2613658142934
138207,97.30681624028935
138208,580.6638736807878
138209,512.7335720647566
138210,82.46975376699142
138211,83.80293363084809
138212,12.796664190209391
138213,79.68414227709692
138214,67.83090695491902
138215,127.2086221419697
138216,129.27379384039207
138217,19.78514122208986
138218,122.52683945606651
138219,105.27095893061393
138220,460.58447610985166
138221,467.994411592195
138222,73.38817676493397
138223,441.2187208234752
138224,386.8443985907426
138225,27.67738445827073
138226,28.807524371994006
