id,Age
74185,12.229973
74186,10.187271
74187,9.478366
74188,11.776019
74189,6.025759
74190,9.26926
74191,10.9671545
74192,11.759796
74193,9.377898
74194,4.2872972
74195,12.380018
74196,13.230793
74197,10.065219
74198,6.8085284
74199,9.76309
74200,10.890222
74201,8.505753
74202,11.962361
74203,10.873245
74204,11.536123
74205,9.950146
74206,9.1021595
74207,9.142283
74208,12.303939
74209,18.088223
74210,11.212912
74211,7.3664393
74212,9.543677
74213,10.366514
74214,12.477026
74215,8.766948
74216,7.3994517
74217,16.552498
74218,10.344522
74219,8.074476
74220,14.381221
74221,7.851627
74222,10.676991
74223,9.806337
74224,9.247923
74225,10.497358
74226,10.011601
74227,11.451773
74228,4.348075
74229,11.906566
74230,10.571463
74231,8.060935
74232,10.651719
74233,6.3688116
74234,10.3078985
74235,10.917137
74236,8.374925
74237,9.151301
74238,10.669571
74239,6.300866
74240,7.4660788
74241,7.8710537
74242,13.131428
74243,10.956897
74244,6.94583
74245,9.990924
74246,10.081417
74247,8.310521
74248,8.883948
74249,15.069235
74250,11.680374
74251,13.01159
74252,7.84267
74253,12.349858
74254,10.6437
74255,10.591623
74256,11.0549345
74257,12.71076
74258,4.4861164
74259,10.215272
74260,8.381925
74261,7.4974465
74262,4.760741
74263,10.446503
74264,10.681596
74265,11.86181
74266,8.447354
74267,10.854906
74268,7.0560746
74269,7.711519
74270,8.497891
74271,11.816556
74272,16.230959
74273,7.040595
74274,13.527023
74275,9.002397
74276,7.987118
74277,9.388952
74278,15.276457
74279,10.642845
74280,10.692728
74281,15.610469
74282,12.177517
74283,11.222625
74284,7.9497824
74285,7.1932955
74286,11.001061
74287,11.126598
74288,12.194508
74289,8.032141
74290,10.558597
74291,12.413649
74292,9.607738
74293,7.5893755
74294,10.705447
74295,13.398633
74296,11.808718
74297,10.995266
74298,15.913167
74299,12.010563
74300,9.818953
74301,10.564267
74302,9.82918
74303,9.97499
74304,12.0443945
74305,9.300993
74306,8.767344
74307,7.8612323
74308,10.701684
74309,9.972922
74310,20.054302
74311,8.948074
74312,13.462203
74313,10.372103
74314,10.709219
74315,9.599428
74316,10.279689
74317,10.443193
74318,12.440501
74319,11.961179
74320,8.201838
74321,9.122175
74322,12.577904
74323,9.168826
74324,12.428261
74325,8.883203
74326,9.08205
74327,10.358327
74328,12.461325
74329,9.532759
74330,9.225655
74331,5.6948466
74332,10.623359
74333,13.909895
74334,13.370393
74335,11.404958
74336,8.861107
74337,9.404897
74338,9.692261
74339,9.7972145
74340,8.634555
74341,8.746173
74342,8.072984
74343,8.304087
74344,10.028276
74345,10.438746
74346,7.484591
74347,14.363472
74348,10.354353
74349,9.379199
74350,11.014919
74351,12.540754
74352,12.726692
74353,10.423361
74354,13.042744
74355,6.8961544
74356,6.178297
74357,10.666985
74358,7.0244536
74359,8.3055525
74360,8.544764
74361,10.948988
74362,8.345662
74363,9.670728
74364,9.989128
74365,5.5739403
74366,5.7379675
74367,7.6715612
74368,8.240272
74369,9.383061
74370,11.838471
74371,10.097989
74372,10.702735
74373,10.777536
74374,9.683494
74375,7.370095
74376,11.368544
74377,9.958426
74378,14.866067
74379,11.999191
74380,9.369251
74381,9.410099
74382,11.717602
74383,8.086695
74384,10.343153
74385,9.757814
74386,14.044001
74387,11.420806
74388,7.3938313
74389,9.403597
74390,6.58852
74391,8.157141
74392,9.525479
74393,13.005234
74394,8.080082
74395,9.564979
74396,9.935365
74397,7.223862
74398,9.5180645
74399,11.908102
74400,12.361627
74401,9.290443
74402,8.63505
74403,10.703602
74404,7.2122707
74405,16.586199
74406,5.4717464
74407,9.612355
74408,9.811687
74409,13.623859
74410,9.951497
74411,11.120828
74412,11.261722
74413,9.321246
74414,11.690175
74415,13.275681
74416,10.217415
74417,17.481722
74418,8.556573
74419,10.802338
74420,10.456841
74421,9.177615
74422,5.1552415
74423,10.190453
74424,8.102058
74425,8.500829
74426,10.754048
74427,9.738481
74428,9.675818
74429,14.552213
74430,6.134987
74431,5.4717464
74432,10.884085
74433,12.668431
74434,12.165578
74435,11.404467
74436,13.129078
74437,11.164827
74438,10.8338585
74439,7.9773164
74440,11.0089035
74441,9.638932
74442,11.310985
74443,7.0483127
74444,9.042066
74445,11.571607
74446,12.5189905
74447,9.963517
74448,4.661632
74449,6.9527946
74450,10.724507
74451,14.624709
74452,10.843933
74453,6.0218186
74454,10.026211
74455,8.486804
74456,10.395858
74457,7.3938313
74458,7.449027
74459,9.881102
74460,7.7448845
74461,13.03326
74462,8.824702
74463,12.406017
74464,14.164545
74465,5.4717464
74466,11.13298
74467,12.196662
74468,8.621921
74469,9.974198
74470,12.107462
74471,12.399145
74472,13.426332
74473,13.895393
74474,5.1573486
74475,11.609585
74476,10.660986
74477,9.861425
74478,9.108205
74479,13.544745
74480,9.81232
74481,7.841601
74482,9.58234
74483,9.727457
74484,12.069274
74485,14.987449
74486,6.924951
74487,4.9433203
74488,11.974846
74489,8.245004
74490,7.011302
74491,9.479489
74492,6.680839
74493,9.958586
74494,11.506721
74495,12.159058
74496,5.4717464
74497,9.998022
74498,9.9891615
74499,9.574304
74500,9.549061
74501,9.388053
74502,11.278522
74503,9.927491
74504,12.991828
74505,9.301949
74506,10.404485
74507,9.740445
74508,6.9527946
74509,14.510982
74510,10.872061
74511,11.9253025
74512,10.140773
74513,12.14779
74514,9.72046
74515,9.572409
74516,6.0898
74517,8.361148
74518,11.462362
74519,9.90807
74520,5.868845
74521,9.276854
74522,10.192505
74523,10.016219
74524,8.799004
74525,7.098075
74526,8.01188
74527,9.80073
74528,9.6430645
74529,9.424214
74530,9.184111
74531,11.068015
74532,11.303921
74533,10.11491
74534,7.8569393
74535,12.040659
74536,5.6999507
74537,7.1997123
74538,10.799526
74539,8.993676
74540,8.393776
74541,10.377819
74542,10.479723
74543,9.758311
74544,10.674289
74545,11.312348
74546,17.196259
74547,10.395627
74548,15.163362
74549,7.7594833
74550,12.42659
74551,11.163015
74552,9.596382
74553,10.099372
74554,10.495276
74555,11.324381
74556,9.335144
74557,11.609567
74558,10.457544
74559,10.726261
74560,10.084654
74561,10.379286
74562,5.2108192
74563,11.5388565
74564,10.103372
74565,9.565712
74566,9.552126
74567,14.572995
74568,5.53705
74569,14.78015
74570,12.766633
74571,4.2872972
74572,6.686633
74573,14.042032
74574,10.871051
74575,6.8279247
74576,7.63397
74577,8.117546
74578,7.017906
74579,11.33157
74580,10.097047
74581,9.877381
74582,5.0692215
74583,11.320311
74584,10.434642
74585,12.015115
74586,4.2872972
74587,6.3961368
74588,9.361649
74589,8.732472
74590,11.856198
74591,9.073017
74592,11.504264
74593,4.9433203
74594,11.736291
74595,13.176666
74596,10.841768
74597,8.07086
74598,5.596374
74599,9.239567
74600,6.339273
74601,7.1276383
74602,9.79605
74603,5.0692215
74604,12.539077
74605,5.4706516
74606,7.696026
74607,11.710145
74608,9.44224
74609,6.668634
74610,12.385676
74611,8.357879
74612,10.723828
74613,9.910469
74614,9.144498
74615,11.268221
74616,6.709087
74617,10.975077
74618,6.3059864
74619,8.68398
74620,9.119646
74621,6.0516496
74622,8.443401
74623,7.5922375
74624,9.362258
74625,9.866933
74626,11.595809
74627,10.138495
74628,14.521745
74629,11.251942
74630,13.3305235
74631,15.116154
74632,8.24643
74633,15.207246
74634,9.021392
74635,10.29641
74636,12.620276
74637,7.6379747
74638,7.1609597
74639,9.536572
74640,7.717687
74641,7.367962
74642,8.371561
74643,10.930378
74644,10.272929
74645,4.255797
74646,9.131
74647,10.2738495
74648,12.570317
74649,5.454075
74650,12.668233
74651,10.712338
74652,12.682428
74653,5.607433
74654,12.589094
74655,11.534927
74656,9.229353
74657,9.56708
74658,10.068216
74659,10.332315
74660,9.68246
74661,14.5274315
74662,8.128614
74663,11.830708
74664,11.605393
74665,15.437321
74666,10.923244
74667,8.753498
74668,12.436575
74669,9.726331
74670,10.814392
74671,10.2087145
74672,9.942672
74673,10.176852
74674,9.7495575
74675,13.957941
74676,9.7148285
74677,10.827879
74678,10.321832
74679,9.823096
74680,9.60997
74681,8.863153
74682,10.052843
74683,6.8687797
74684,7.9950223
74685,6.2549963
74686,6.1673837
74687,9.632222
74688,10.785961
74689,9.432429
74690,9.463814
74691,12.63699
74692,7.4333234
74693,7.712443
74694,10.580571
74695,10.479017
74696,5.9878073
74697,9.606266
74698,7.3224187
74699,11.38285
74700,8.211241
74701,9.50332
74702,15.138338
74703,6.8085284
74704,10.669475
74705,5.4717464
74706,6.315943
74707,5.6948466
74708,13.901027
74709,10.147321
74710,7.7298765
74711,11.945468
74712,13.308897
74713,7.476769
74714,8.365709
74715,10.154019
74716,7.863066
74717,9.110886
74718,10.937002
74719,9.855682
74720,8.406917
74721,10.015765
74722,15.1731825
74723,10.106751
74724,11.853989
74725,15.763377
74726,12.875803
74727,8.323536
74728,11.968933
74729,10.335208
74730,11.071745
74731,9.968484
74732,13.798395
74733,11.219262
74734,7.272942
74735,10.923959
74736,7.6737294
74737,10.959885
74738,7.711519
74739,11.280358
74740,8.830823
74741,9.145789
74742,11.88052
74743,10.977923
74744,9.959173
74745,9.211969
74746,12.313069
74747,10.284233
74748,10.57623
74749,9.468024
74750,8.010984
74751,9.849667
74752,8.022934
74753,7.527163
74754,15.110766
74755,10.784276
74756,7.0445633
74757,10.118941
74758,12.17602
74759,7.8253675
74760,12.795614
74761,9.300676
74762,7.220986
74763,19.30312
74764,13.923703
74765,11.538404
74766,9.643743
74767,6.7218184
74768,9.407237
74769,9.284851
74770,9.407881
74771,11.410467
74772,11.622352
74773,9.814982
74774,11.654259
74775,11.674089
74776,11.883294
74777,6.8068943
74778,6.359253
74779,10.007104
74780,10.836124
74781,9.404612
74782,8.984372
74783,11.349849
74784,11.287873
74785,11.966413
74786,10.68436
74787,15.842764
74788,7.860772
74789,4.760741
74790,9.386617
74791,11.193499
74792,5.964823
74793,7.1431017
74794,14.536554
74795,12.319801
74796,12.829353
74797,8.425329
74798,12.946213
74799,10.500762
74800,15.777376
74801,9.465676
74802,11.73678
74803,12.36684
74804,9.816109
74805,10.559513
74806,5.2322307
74807,5.3182507
74808,7.978491
74809,15.563025
74810,6.5594397
74811,11.138447
74812,10.346093
74813,12.096874
74814,10.473794
74815,9.370982
74816,12.601051
74817,12.268633
74818,9.198611
74819,9.880194
74820,10.659946
74821,10.888798
74822,10.625407
74823,7.8900785
74824,11.218666
74825,7.1501756
74826,9.723923
74827,10.77342
74828,10.412768
74829,11.450582
74830,9.706485
74831,7.928312
74832,8.064444
74833,11.806871
74834,12.102818
74835,11.505901
74836,12.197193
74837,11.621592
74838,10.057127
74839,7.2180357
74840,9.545384
74841,9.556584
74842,11.000886
74843,9.1474285
74844,9.654407
74845,9.994165
74846,12.274594
74847,9.193869
74848,10.672391
74849,10.103028
74850,6.5387697
74851,8.873563
74852,10.729759
74853,4.9988976
74854,15.188843
74855,13.488482
74856,10.485455
74857,17.187208
74858,9.926474
74859,10.5221405
74860,9.887639
74861,12.921641
74862,10.781431
74863,8.269671
74864,12.63814
74865,10.607685
74866,11.235345
74867,14.468801
74868,9.276791
74869,10.195528
74870,10.914611
74871,9.846506
74872,10.841698
74873,11.846481
74874,13.083414
74875,11.449253
74876,9.817002
74877,10.791904
74878,7.477032
74879,8.235075
74880,10.065221
74881,11.02718
74882,9.112088
74883,10.642179
74884,7.334634
74885,13.883607
74886,13.451494
74887,5.8127446
74888,9.033189
74889,8.045945
74890,8.36965
74891,11.349547
74892,9.6562605
74893,9.928139
74894,11.823757
74895,8.377934
74896,9.687395
74897,9.783847
74898,10.222066
74899,11.756895
74900,11.883325
74901,7.1189604
74902,5.6602592
74903,12.787595
74904,9.795563
74905,10.230249
74906,10.261539
74907,5.4717464
74908,9.962136
74909,9.847059
74910,10.875738
74911,8.777559
74912,9.79243
74913,13.169016
74914,10.773517
74915,6.24184
74916,11.784731
74917,7.203427
74918,12.882572
74919,12.926625
74920,10.3830385
74921,4.1845665
74922,9.99578
74923,9.522462
74924,11.215062
74925,9.098857
74926,11.522769
74927,7.923151
74928,6.9431105
74929,9.307916
74930,9.345994
74931,9.31113
74932,8.142106
74933,15.898677
74934,9.615036
74935,11.535708
74936,8.245386
74937,8.582711
74938,10.1927
74939,11.718514
74940,7.5468497
74941,11.385388
74942,7.9055076
74943,9.887966
74944,11.09237
74945,8.15622
74946,10.103531
74947,11.003565
74948,7.789778
74949,10.0445385
74950,5.5368943
74951,12.312517
74952,11.516368
74953,13.171107
74954,9.551884
74955,10.752884
74956,7.3499455
74957,10.138905
74958,8.086899
74959,8.379692
74960,10.651952
74961,15.290814
74962,11.323241
74963,10.953892
74964,9.284618
74965,9.241199
74966,8.735962
74967,11.262182
74968,9.442181
74969,13.60373
74970,10.911667
74971,8.41484
74972,6.8363557
74973,9.396217
74974,16.139729
74975,11.051801
74976,12.322885
74977,5.752015
74978,6.178297
74979,7.330407
74980,9.839395
74981,6.6161294
74982,9.993879
74983,5.6948466
74984,7.4314218
74985,11.616008
74986,4.255797
74987,8.538096
74988,5.24051
74989,8.7655325
74990,10.661348
74991,9.108203
74992,9.954893
74993,13.134017
74994,6.7218184
74995,10.03067
74996,11.35572
74997,7.3460007
74998,14.050803
74999,11.742112
75000,10.355238
75001,12.459763
75002,8.629066
75003,9.658697
75004,9.01309
75005,10.0997
75006,14.271472
75007,11.431988
75008,11.021914
75009,8.3995075
75010,10.983018
75011,10.012798
75012,12.695629
75013,5.0692215
75014,6.892268
75015,8.693297
75016,8.116129
75017,14.981383
75018,15.986973
75019,4.1845665
75020,13.231575
75021,8.206631
75022,11.435132
75023,11.211644
75024,4.444111
75025,10.819522
75026,10.500501
75027,9.948239
75028,11.579745
75029,8.710198
75030,9.794142
75031,11.730554
75032,10.962563
75033,10.928864
75034,6.4530168
75035,10.136205
75036,10.339084
75037,10.128943
75038,10.298826
75039,10.413383
75040,10.53032
75041,7.700636
75042,11.039158
75043,8.392721
75044,13.420339
75045,12.434821
75046,9.047979
75047,11.399583
75048,10.02367
75049,9.544224
75050,10.113629
75051,6.596094
75052,14.092905
75053,10.348005
75054,9.231434
75055,6.5397434
75056,9.764685
75057,10.716332
75058,10.883051
75059,7.534389
75060,7.748914
75061,13.1112175
75062,10.371184
75063,5.87291
75064,9.399097
75065,4.444111
75066,8.351289
75067,10.596204
75068,8.049874
75069,12.365683
75070,15.659355
75071,8.746525
75072,10.094802
75073,6.3395567
75074,8.35337
75075,7.095529
75076,11.509585
75077,8.875492
75078,9.790888
75079,8.242007
75080,7.7088904
75081,7.7187943
75082,11.255841
75083,9.195508
75084,14.731825
75085,9.597448
75086,8.816637
75087,11.463143
75088,6.672857
75089,11.095731
75090,11.035693
75091,7.929846
75092,15.528207
75093,11.413056
75094,6.576504
75095,7.689158
75096,8.406747
75097,7.416073
75098,10.270611
75099,14.088668
75100,10.252354
75101,11.154554
75102,9.921856
75103,9.791153
75104,6.850801
75105,8.068208
75106,9.065628
75107,13.705779
75108,7.853786
75109,9.728524
75110,13.111446
75111,12.135795
75112,8.299283
75113,8.056885
75114,13.256854
75115,10.836247
75116,6.606668
75117,8.765764
75118,11.134495
75119,8.913712
75120,10.83489
75121,11.697693
75122,6.9602447
75123,10.855642
75124,6.6528406
75125,11.441588
75126,13.588373
75127,9.987964
75128,8.888133
75129,8.491003
75130,6.2659097
75131,10.271199
75132,12.436877
75133,11.871535
75134,8.736041
75135,10.78879
75136,13.863193
75137,10.790016
75138,8.336261
75139,7.268488
75140,9.209866
75141,9.951805
75142,6.156115
75143,10.47156
75144,12.31472
75145,13.181236
75146,8.177438
75147,9.311131
75148,9.701007
75149,9.271897
75150,6.2846656
75151,4.9433203
75152,6.1673837
75153,13.626352
75154,8.088664
75155,8.585097
75156,10.327142
75157,11.432653
75158,12.377652
75159,6.9740124
75160,9.985858
75161,6.930945
75162,10.430637
75163,8.259499
75164,12.721699
75165,11.168159
75166,11.411732
75167,5.0692215
75168,7.3731666
75169,16.425304
75170,7.9852343
75171,10.304093
75172,10.826371
75173,10.337541
75174,14.133877
75175,9.699926
75176,10.777743
75177,10.245698
75178,4.5034857
75179,10.219439
75180,9.713335
75181,8.754272
75182,10.036046
75183,12.86161
75184,11.6169405
75185,10.490291
75186,10.699608
75187,11.219179
75188,7.9131255
75189,11.220135
75190,7.642433
75191,13.464396
75192,11.120341
75193,13.92375
75194,10.021092
75195,9.970108
75196,6.645876
75197,7.6230125
75198,10.452173
75199,6.976265
75200,11.498326
75201,9.351242
75202,6.81609
75203,10.299225
75204,10.983027
75205,8.66234
75206,9.344452
75207,9.709857
75208,10.476062
75209,11.339635
75210,12.042322
75211,9.478866
75212,10.035313
75213,12.729401
75214,9.182586
75215,10.072403
75216,10.364479
75217,10.256828
75218,9.809692
75219,15.326212
75220,7.8382835
75221,10.385562
75222,9.328884
75223,9.173231
75224,7.1735663
75225,8.868603
75226,11.611837
75227,5.5739403
75228,11.7946
75229,10.175328
75230,7.991911
75231,10.137365
75232,9.899945
75233,14.054068
75234,9.477598
75235,7.87984
75236,12.56577
75237,6.8334255
75238,6.901683
75239,11.69116
75240,7.0718555
75241,8.397966
75242,9.226781
75243,10.902121
75244,7.348255
75245,13.583608
75246,13.245894
75247,10.749204
75248,6.700866
75249,11.3882675
75250,10.800411
75251,10.253734
75252,9.26503
75253,11.000042
75254,13.5997925
75255,13.662963
75256,9.055091
75257,17.522182
75258,10.677556
75259,12.380007
75260,5.9864383
75261,10.847788
75262,13.814496
75263,7.375412
75264,10.369883
75265,9.776741
75266,11.782971
75267,10.586176
75268,11.816461
75269,10.17332
75270,5.4717464
75271,8.375009
75272,8.814991
75273,4.633285
75274,11.886011
75275,10.763579
75276,14.541712
75277,6.699969
75278,12.867324
75279,7.0244536
75280,5.3108444
75281,8.18269
75282,11.522155
75283,8.66679
75284,11.498099
75285,11.082119
75286,10.357549
75287,6.1437073
75288,11.1191845
75289,11.995988
75290,15.814572
75291,10.359041
75292,10.237479
75293,11.437395
75294,11.893863
75295,9.407533
75296,5.607433
75297,8.575388
75298,10.027136
75299,8.311312
75300,10.713147
75301,10.667027
75302,9.401085
75303,6.350172
75304,11.521152
75305,10.952643
75306,7.5637984
75307,9.447168
75308,11.759495
75309,6.934389
75310,10.75314
75311,9.297941
75312,13.231531
75313,9.33199
75314,9.57582
75315,10.554882
75316,5.7577925
75317,9.384722
75318,10.246684
75319,13.986396
75320,9.293779
75321,9.808446
75322,10.033705
75323,7.4110923
75324,9.711237
75325,9.624342
75326,8.497363
75327,7.0089755
75328,10.80466
75329,6.512115
75330,8.218072
75331,11.938891
75332,11.246294
75333,9.613351
75334,11.758939
75335,6.1692166
75336,12.6348095
75337,10.340683
75338,10.714566
75339,11.219262
75340,12.727011
75341,9.003185
75342,5.3087373
75343,9.719392
75344,10.66057
75345,9.097475
75346,13.5124035
75347,10.5762
75348,4.263901
75349,12.027939
75350,7.6689916
75351,5.85059
75352,5.6020327
75353,8.793328
75354,6.614739
75355,7.1618257
75356,9.288777
75357,10.932358
75358,11.672223
75359,8.87597
75360,7.2435756
75361,7.192487
75362,10.552535
75363,11.005873
75364,9.434589
75365,7.3033595
75366,7.1637163
75367,10.716308
75368,14.775565
75369,9.746336
75370,11.002928
75371,7.294015
75372,8.00873
75373,9.60739
75374,7.4066806
75375,13.756658
75376,16.889671
75377,13.625288
75378,11.336797
75379,10.292671
75380,6.8448663
75381,12.357231
75382,7.718356
75383,6.911815
75384,17.13027
75385,8.378219
75386,13.049682
75387,10.689276
75388,10.409054
75389,13.375448
75390,15.438044
75391,11.271232
75392,6.9261336
75393,16.355698
75394,13.126939
75395,8.085633
75396,11.254497
75397,10.362415
75398,7.0340514
75399,12.249605
75400,6.702122
75401,9.359423
75402,9.080157
75403,11.7096195
75404,9.124847
75405,12.958243
75406,6.8961544
75407,5.5728455
75408,9.45963
75409,10.210617
75410,11.999107
75411,13.969072
75412,6.178297
75413,8.074476
75414,9.98605
75415,9.650047
75416,6.0898
75417,9.559009
75418,10.452045
75419,8.074476
75420,12.192536
75421,11.75884
75422,11.018746
75423,11.016266
75424,8.397966
75425,11.016825
75426,10.19768
75427,6.779189
75428,11.627225
75429,11.430066
75430,10.257924
75431,5.4717464
75432,9.427638
75433,9.475491
75434,10.849528
75435,8.670307
75436,8.904312
75437,12.142236
75438,11.093292
75439,10.928671
75440,11.278298
75441,7.0576377
75442,10.725973
75443,10.446072
75444,9.42573
75445,7.331993
75446,7.0520897
75447,11.0215645
75448,9.4268675
75449,10.965815
75450,6.3155766
75451,13.369595
75452,10.116606
75453,10.6936
75454,10.0274315
75455,13.150267
75456,10.96229
75457,11.312432
75458,6.510205
75459,10.096813
75460,15.575336
75461,11.272431
75462,9.412967
75463,13.852374
75464,12.510984
75465,11.339828
75466,10.98977
75467,10.083853
75468,6.634435
75469,11.444153
75470,10.826392
75471,11.418154
75472,6.9459987
75473,8.329596
75474,10.932651
75475,9.535158
75476,10.673827
75477,13.668115
75478,7.0821424
75479,12.071536
75480,9.145651
75481,12.157432
75482,16.041977
75483,9.042247
75484,11.470104
75485,9.880281
75486,8.72262
75487,7.622261
75488,7.8699856
75489,6.0898
75490,7.8905816
75491,14.273992
75492,12.587833
75493,9.459511
75494,9.235786
75495,8.719605
75496,8.451228
75497,12.25087
75498,7.2319083
75499,7.459652
75500,9.124444
75501,9.862826
75502,10.268583
75503,13.267593
75504,8.608291
75505,10.686231
75506,10.7614765
75507,4.9433203
75508,9.652687
75509,8.323326
75510,8.329596
75511,10.699867
75512,14.117816
75513,12.898855
75514,7.44128
75515,6.210524
75516,4.6962185
75517,10.859225
75518,9.610314
75519,11.391922
75520,10.54281
75521,10.557931
75522,6.3286433
75523,9.472409
75524,9.901941
75525,7.322158
75526,8.430345
75527,5.5739403
75528,6.529901
75529,7.108566
75530,6.702122
75531,11.607928
75532,12.207827
75533,11.16034
75534,7.571032
75535,10.143888
75536,10.80151
75537,18.597673
75538,15.31504
75539,7.6170793
75540,11.3054085
75541,8.920986
75542,10.315807
75543,10.662478
75544,11.0471115
75545,7.1941147
75546,14.889645
75547,7.5892415
75548,7.562108
75549,9.040641
75550,5.660222
75551,9.805254
75552,4.284039
75553,6.3853407
75554,9.701297
75555,13.684872
75556,4.1845665
75557,9.523427
75558,9.963713
75559,11.314961
75560,9.830138
75561,9.393547
75562,15.793228
75563,10.872668
75564,12.299681
75565,12.981357
75566,8.599624
75567,6.849161
75568,10.466237
75569,13.730282
75570,9.879847
75571,6.9296427
75572,13.712828
75573,9.448655
75574,10.704908
75575,7.567035
75576,7.1418285
75577,6.561812
75578,12.075089
75579,6.0792103
75580,8.027995
75581,11.212431
75582,7.8114405
75583,12.064543
75584,12.2269125
75585,11.031782
75586,6.4868164
75587,9.834113
75588,11.9686985
75589,5.6948466
75590,12.557923
75591,11.648137
75592,12.913394
75593,9.842097
75594,5.4717464
75595,9.570179
75596,8.655191
75597,11.118379
75598,10.2253895
75599,6.0846148
75600,6.7218184
75601,11.985819
75602,6.7218184
75603,8.443576
75604,14.000517
75605,13.729299
75606,6.46712
75607,11.536651
75608,11.213711
75609,9.205548
75610,9.772477
75611,11.862434
75612,9.714215
75613,9.987575
75614,11.057069
75615,9.583792
75616,7.452293
75617,9.1534
75618,10.1751375
75619,8.435368
75620,10.839869
75621,7.4738226
75622,16.31772
75623,15.365548
75624,12.325701
75625,10.987827
75626,10.876067
75627,12.183974
75628,10.755455
75629,9.810344
75630,6.719142
75631,12.829401
75632,13.11518
75633,9.759262
75634,10.494264
75635,10.974876
75636,9.190106
75637,8.802312
75638,12.497933
75639,10.169133
75640,8.185189
75641,8.628811
75642,7.1816688
75643,5.7855077
75644,9.416565
75645,10.293121
75646,11.006937
75647,5.1823206
75648,13.06226
75649,11.819157
75650,9.167917
75651,10.42063
75652,11.869263
75653,10.985501
75654,9.077097
75655,9.589871
75656,5.9781485
75657,10.89507
75658,10.760414
75659,10.202802
75660,5.6948466
75661,13.437142
75662,8.878292
75663,9.2631445
75664,8.7454
75665,8.395012
75666,9.337709
75667,9.967704
75668,7.933113
75669,10.583689
75670,9.637622
75671,7.100905
75672,10.002107
75673,9.981383
75674,14.561064
75675,9.379204
75676,10.19187
75677,13.843237
75678,6.7378798
75679,9.780188
75680,10.71386
75681,10.657719
75682,10.034898
75683,11.256248
75684,9.827321
75685,9.732034
75686,8.987401
75687,10.592528
75688,11.29742
75689,8.24697
75690,10.970206
75691,8.588718
75692,11.968136
75693,11.320133
75694,10.22571
75695,10.159049
75696,8.117546
75697,16.704582
75698,13.4026575
75699,10.933748
75700,11.228715
75701,10.783037
75702,15.159628
75703,12.933092
75704,14.145055
75705,10.621195
75706,4.760741
75707,8.323326
75708,8.711599
75709,9.882071
75710,10.045826
75711,11.893176
75712,10.416147
75713,8.937141
75714,6.330476
75715,8.778963
75716,10.508534
75717,11.339034
75718,9.303216
75719,10.015382
75720,6.596094
75721,9.043803
75722,10.426388
75723,12.690792
75724,13.620932
75725,6.603059
75726,14.24152
75727,9.460258
75728,11.424637
75729,16.579185
75730,9.08115
75731,4.1408706
75732,8.197891
75733,12.050203
75734,5.6948466
75735,8.721409
75736,15.205156
75737,9.789954
75738,6.596094
75739,6.4660964
75740,10.703929
75741,7.801398
75742,13.056918
75743,7.24047
75744,9.8681965
75745,8.365292
75746,13.779502
75747,12.278327
75748,9.9935465
75749,10.689807
75750,7.0916357
75751,18.18768
75752,4.24063
75753,12.027338
75754,6.8448663
75755,12.461137
75756,11.018562
75757,10.5678425
75758,10.883507
75759,4.98989
75760,13.124996
75761,13.38338
75762,6.002959
75763,12.338133
75764,8.301589
75765,9.432359
75766,6.178297
75767,10.925551
